timestamp,longitude,latitude,object-id
2013-07-01 00:06:31,-8.628804,41.152077,20000320
2013-07-01 00:06:46,-8.628579,41.152464,20000320
2013-07-01 00:07:01,-8.62875,41.152662,20000320
2013-07-01 00:07:16,-8.630424,41.15277,20000320
2013-07-01 00:07:31,-8.632683,41.152779,20000320
2013-07-01 00:07:46,-8.635131,41.152563,20000320
2013-07-01 00:08:01,-8.637705,41.153013,20000320
2013-07-01 00:08:16,-8.64036,41.15358,20000320
2013-07-01 00:08:31,-8.642205,41.154021,20000320
2013-07-01 00:08:46,-8.644068,41.154507,20000320
2013-07-01 00:09:01,-8.646453,41.154336,20000320
2013-07-01 00:09:16,-8.648613,41.1543,20000320
2013-07-01 00:09:31,-8.649504,41.154336,20000320
2013-07-01 00:09:46,-8.649837,41.154354,20000320
2013-07-01 00:10:01,-8.649837,41.1543,20000320
2013-07-01 00:10:16,-8.649882,41.154282,20000320
2013-07-01 00:10:31,-8.649936,41.1543,20000320
2013-07-01 00:10:46,-8.6499,41.154264,20000320
2013-07-01 00:11:01,-8.599383,41.141736,20000320
2013-07-01 00:11:16,-8.59653,41.140566,20000320
2013-07-01 00:11:31,-8.65008,41.154291,20000320
2013-07-01 00:11:46,-8.650395,41.153814,20000320
2013-07-01 00:12:01,-8.650377,41.153832,20000320
2013-07-01 00:12:16,-8.650359,41.153787,20000320
2013-07-01 00:12:31,-8.649891,41.153166,20000320
2013-07-01 00:12:46,-8.649369,41.152572,20000320
2013-07-01 00:13:01,-8.649198,41.152374,20000320
2013-07-01 00:13:16,-8.649711,41.151213,20000320
2013-07-01 00:13:31,-8.649117,41.150466,20000320
2013-07-01 00:13:46,-8.649117,41.149062,20000320
2013-07-01 00:14:01,-8.648613,41.148261,20000320
2013-07-01 00:14:16,-8.648424,41.148225,20000320
2013-07-01 00:14:31,-8.647587,41.148405,20000320
2013-07-01 00:14:46,-8.64594,41.148414,20000320
2013-07-01 00:15:01,-8.643861,41.148135,20000320
2013-07-01 00:15:16,-8.642763,41.148027,20000320
2013-07-01 00:15:31,-8.640918,41.14836,20000320
2013-07-01 00:15:46,-8.637759,41.148351,20000320
2013-07-01 00:16:01,-8.635338,41.147964,20000320
2013-07-01 00:16:16,-8.633277,41.147172,20000320
2013-07-01 00:16:31,-8.631513,41.146146,20000320
2013-07-01 00:16:46,-8.629776,41.14503,20000320
2013-07-01 00:17:01,-8.627814,41.144643,20000320
2013-07-01 00:17:16,-8.625996,41.144769,20000320
2013-07-01 00:17:31,-8.624088,41.144463,20000320
2013-07-01 00:17:46,-8.621325,41.143401,20000320
2013-07-01 00:18:01,-8.619444,41.141961,20000320
2013-07-01 00:18:16,-8.617365,41.140863,20000320
2013-07-01 00:18:31,-8.61597,41.14053,20000320
2013-07-01 00:00:54,-8.574678,41.151951,20000520
2013-07-01 00:01:09,-8.574705,41.151942,20000520
2013-07-01 00:01:24,-8.574696,41.151933,20000520
2013-07-01 00:01:39,-8.57466,41.15196,20000520
2013-07-01 00:01:54,-8.574723,41.151933,20000520
2013-07-01 00:02:09,-8.574714,41.151924,20000520
2013-07-01 00:02:24,-8.574714,41.151924,20000520
2013-07-01 00:02:39,-8.575164,41.150934,20000520
2013-07-01 00:02:54,-8.577135,41.150232,20000520
2013-07-01 00:03:09,-8.57853,41.148639,20000520
2013-07-01 00:03:24,-8.579745,41.147316,20000520
2013-07-01 00:03:39,-8.579358,41.146173,20000520
2013-07-01 00:03:54,-8.580744,41.14503,20000520
2013-07-01 00:04:09,-8.582904,41.14512,20000520
2013-07-01 00:04:24,-8.58438,41.146479,20000520
2013-07-01 00:04:39,-8.610849,41.145876,20000520
2013-07-01 00:04:54,-8.610012,41.146479,20000520
2013-07-01 00:05:09,-8.609058,41.146866,20000520
2013-07-01 00:05:24,-8.608968,41.147055,20000520
2013-07-01 00:05:39,-8.586027,41.148702,20000520
2013-07-01 00:05:54,-8.587197,41.149224,20000520
2013-07-01 00:06:09,-8.588205,41.148963,20000520
2013-07-01 00:06:24,-8.588835,41.147604,20000520
2013-07-01 00:06:39,-8.590176,41.147082,20000520
2013-07-01 00:06:54,-8.592543,41.146614,20000520
2013-07-01 00:07:09,-8.594721,41.146245,20000520
2013-07-01 00:07:24,-8.596737,41.146317,20000520
2013-07-01 00:07:39,-8.59869,41.146119,20000520
2013-07-01 00:07:54,-8.598816,41.146101,20000520
2013-07-01 00:08:09,-8.600193,41.146155,20000520
2013-07-01 00:08:24,-8.601057,41.146101,20000520
2013-07-01 00:08:39,-8.602344,41.14575,20000520
2013-07-01 00:08:54,-8.602785,41.145705,20000520
2013-07-01 00:09:09,-8.60328,41.145597,20000520
2013-07-01 00:09:24,-8.604045,41.145417,20000520
2013-07-01 00:09:39,-8.604657,41.144256,20000520
2013-07-01 00:09:54,-8.605854,41.142555,20000520
2013-07-01 00:10:09,-8.607951,41.142753,20000520
2013-07-01 00:10:24,-8.607978,41.142825,20000520
2013-07-01 00:10:39,-8.607996,41.142879,20000520
2013-07-01 00:10:54,-8.607987,41.142888,20000520
2013-07-01 00:11:09,-8.608005,41.142915,20000520
2013-07-01 00:11:24,-8.607996,41.142915,20000520
2013-07-01 00:04:51,-8.645994,41.18049,20000337
2013-07-01 00:05:06,-8.645949,41.180517,20000337
2013-07-01 00:05:21,-8.646048,41.180049,20000337
2013-07-01 00:05:36,-8.646804,41.178888,20000337
2013-07-01 00:05:51,-8.649495,41.178465,20000337
2013-07-01 00:06:06,-8.65215,41.177961,20000337
2013-07-01 00:06:21,-8.654049,41.177196,20000337
2013-07-01 00:06:36,-8.655012,41.177925,20000337
2013-07-01 00:06:51,-8.656353,41.177853,20000337
2013-07-01 00:07:06,-8.659647,41.177277,20000337
2013-07-01 00:07:21,-8.662518,41.177619,20000337
2013-07-01 00:07:36,-8.664561,41.179221,20000337
2013-07-01 00:07:51,-8.667432,41.178537,20000337
2013-07-01 00:08:06,-8.668944,41.176674,20000337
2013-07-01 00:08:21,-8.671374,41.17518,20000337
2013-07-01 00:08:36,-8.673894,41.173308,20000337
2013-07-01 00:08:51,-8.676918,41.171841,20000337
2013-07-01 00:09:06,-8.680032,41.171949,20000337
2013-07-01 00:09:21,-8.682615,41.173191,20000337
2013-07-01 00:09:36,-8.685441,41.173776,20000337
2013-07-01 00:09:51,-8.688105,41.17365,20000337
2013-07-01 00:10:06,-8.688879,41.174379,20000337
2013-07-01 00:10:21,-8.689059,41.17608,20000337
2013-07-01 00:10:36,-8.689086,41.176431,20000337
2013-07-01 00:10:51,-8.689059,41.176593,20000337
2013-07-01 00:11:06,-8.687502,41.176755,20000337
2013-07-01 00:11:21,-8.687259,41.177781,20000337
2013-07-01 00:11:36,-8.687259,41.178078,20000337
2013-07-01 00:11:51,-8.687268,41.178087,20000337
2013-07-01 00:02:45,-8.615502,41.140674,20000231
2013-07-01 00:03:00,-8.614854,41.140926,20000231
2013-07-01 00:03:15,-8.613351,41.14152,20000231
2013-07-01 00:03:30,-8.609976,41.140854,20000231
2013-07-01 00:03:45,-8.607537,41.141295,20000231
2013-07-01 00:04:00,-8.603676,41.141808,20000231
2013-07-01 00:04:15,-8.599833,41.141916,20000231
2013-07-01 00:04:30,-8.596458,41.140494,20000231
2013-07-01 00:04:45,-8.592993,41.140008,20000231
2013-07-01 00:05:00,-8.589384,41.140674,20000231
2013-07-01 00:05:15,-8.587026,41.142753,20000231
2013-07-01 00:05:30,-8.583831,41.143644,20000231
2013-07-01 00:05:45,-8.581086,41.143698,20000231
2013-07-01 00:06:00,-8.579133,41.144238,20000231
2013-07-01 00:06:15,-8.577594,41.144688,20000231
2013-07-01 00:06:30,-8.578809,41.145957,20000231
2013-07-01 00:06:45,-8.580168,41.147136,20000231
2013-07-01 00:07:00,-8.578827,41.149359,20000231
2013-07-01 00:07:15,-8.579808,41.151879,20000231
2013-07-01 00:07:30,-8.581626,41.153868,20000231
2013-07-01 00:07:45,-8.582076,41.155434,20000231
2013-07-01 00:08:00,-8.580546,41.155947,20000231
2013-07-01 00:08:15,-8.578719,41.156271,20000231
2013-07-01 00:08:30,-8.578629,41.157693,20000231
2013-07-01 00:08:45,-8.578521,41.159439,20000231
2013-07-01 00:09:00,-8.578224,41.160717,20000231
2013-07-01 00:06:50,-8.57952,41.145948,20000456
2013-07-01 00:07:05,-8.580942,41.145039,20000456
2013-07-01 00:07:20,-8.582706,41.145021,20000456
2013-07-01 00:07:35,-8.584092,41.146164,20000456
2013-07-01 00:07:50,-8.58546,41.14683,20000456
2013-07-01 00:08:05,-8.587116,41.147397,20000456
2013-07-01 00:08:20,-8.586171,41.148018,20000456
2013-07-01 00:08:35,-8.58609,41.148963,20000456
2013-07-01 00:08:50,-8.588016,41.149368,20000456
2013-07-01 00:09:05,-8.590401,41.150016,20000456
2013-07-01 00:09:20,-8.593119,41.150736,20000456
2013-07-01 00:09:35,-8.593506,41.150853,20000456
2013-07-01 00:09:50,-8.593668,41.15097,20000456
2013-07-01 00:10:05,-8.595342,41.150232,20000456
2013-07-01 00:10:20,-8.59608,41.149827,20000456
2013-07-01 00:10:35,-8.597466,41.148909,20000456
2013-07-01 00:10:50,-8.598051,41.148567,20000456
2013-07-01 00:11:05,-8.598663,41.148342,20000456
2013-07-01 00:11:20,-8.600688,41.148585,20000456
2013-07-01 00:11:35,-8.601723,41.147325,20000456
2013-07-01 00:11:50,-8.601795,41.147262,20000456
2013-07-01 00:12:05,-8.601768,41.147289,20000456
2013-07-01 00:12:20,-8.602227,41.147001,20000456
2013-07-01 00:12:35,-8.603667,41.146578,20000456
2013-07-01 00:12:50,-8.603739,41.146578,20000456
2013-07-01 00:13:05,-8.604477,41.146164,20000456
2013-07-01 00:13:20,-8.604702,41.145408,20000456
2013-07-01 00:13:35,-8.604477,41.145327,20000456
2013-07-01 00:13:50,-8.604747,41.144445,20000456
2013-07-01 00:14:05,-8.604945,41.144148,20000456
2013-07-01 00:14:20,-8.603703,41.143608,20000456
2013-07-01 00:14:35,-8.602236,41.142807,20000456
2013-07-01 00:14:50,-8.603244,41.142681,20000456
2013-07-01 00:15:05,-8.604,41.142798,20000456
2013-07-01 00:15:20,-8.603982,41.142798,20000456
2013-07-01 00:15:35,-8.603973,41.142816,20000456
2013-07-01 00:08:19,-8.617563,41.146182,20000011
2013-07-01 00:08:34,-8.617527,41.145849,20000011
2013-07-01 00:08:49,-8.616978,41.144832,20000011
2013-07-01 00:09:04,-8.615754,41.145426,20000011
2013-07-01 00:09:19,-8.615745,41.145408,20000011
2013-07-01 00:09:34,-8.615466,41.145714,20000011
2013-07-01 00:09:49,-8.615142,41.147046,20000011
2013-07-01 00:10:04,-8.615142,41.147118,20000011
2013-07-01 00:10:19,-8.61579,41.147298,20000011
2013-07-01 00:10:34,-8.617455,41.147235,20000011
2013-07-01 00:10:49,-8.617716,41.147217,20000011
2013-07-01 00:11:04,-8.618013,41.147505,20000011
2013-07-01 00:11:19,-8.618796,41.148603,20000011
2013-07-01 00:11:34,-8.619948,41.148468,20000011
2013-07-01 00:11:49,-8.620758,41.148927,20000011
2013-07-01 00:12:04,-8.621055,41.150565,20000011
2013-07-01 00:12:19,-8.620893,41.152284,20000011
2013-07-01 00:12:34,-8.621001,41.154246,20000011
2013-07-01 00:12:49,-8.620821,41.15547,20000011
2013-07-01 00:13:04,-8.620848,41.155452,20000011
2013-07-01 00:13:19,-8.620812,41.155803,20000011
2013-07-01 00:13:34,-8.62092,41.157225,20000011
2013-07-01 00:13:49,-8.622819,41.158242,20000011
2013-07-01 00:14:04,-8.624682,41.159475,20000011
2013-07-01 00:14:19,-8.624664,41.159718,20000011
2013-07-01 00:14:34,-8.624691,41.160492,20000011
2013-07-01 00:14:49,-8.624709,41.161563,20000011
2013-07-01 00:15:04,-8.624718,41.161563,20000011
2013-07-01 00:15:19,-8.624727,41.161554,20000011
2013-07-01 00:15:34,-8.624736,41.161545,20000011
2013-07-01 00:15:49,-8.624736,41.161536,20000011
2013-07-01 00:16:04,-8.624736,41.161536,20000011
2013-07-01 00:16:19,-8.624727,41.161545,20000011
2013-07-01 00:16:34,-8.6247,41.161554,20000011
2013-07-01 00:07:54,-8.611794,41.140557,20000403
2013-07-01 00:08:09,-8.611785,41.140575,20000403
2013-07-01 00:08:24,-8.612001,41.140566,20000403
2013-07-01 00:08:39,-8.612622,41.140503,20000403
2013-07-01 00:08:54,-8.613702,41.140341,20000403
2013-07-01 00:09:09,-8.614665,41.140386,20000403
2013-07-01 00:09:24,-8.615844,41.140485,20000403
2013-07-01 00:09:39,-8.61561,41.140683,20000403
2013-07-01 00:09:54,-8.614566,41.141088,20000403
2013-07-01 00:10:09,-8.614395,41.141979,20000403
2013-07-01 00:10:24,-8.613936,41.142942,20000403
2013-07-01 00:10:39,-8.612793,41.143851,20000403
2013-07-01 00:10:54,-8.611488,41.144787,20000403
2013-07-01 00:11:09,-8.610543,41.144391,20000403
2013-07-01 00:11:24,-8.610282,41.143536,20000403
2013-07-01 00:11:39,-8.610255,41.143401,20000403
2013-07-01 00:11:54,-8.608824,41.143239,20000403
2013-07-01 00:12:09,-8.608419,41.143149,20000403
2013-07-01 00:12:24,-8.606565,41.142348,20000403
2013-07-01 00:12:39,-8.605179,41.143446,20000403
2013-07-01 00:12:54,-8.604549,41.144796,20000403
2013-07-01 00:13:09,-8.604297,41.1453,20000403
2013-07-01 00:13:24,-8.603505,41.145561,20000403
2013-07-01 00:13:39,-8.602488,41.145633,20000403
2013-07-01 00:13:54,-8.601039,41.145759,20000403
2013-07-01 00:14:09,-8.600436,41.146443,20000403
2013-07-01 00:14:24,-8.599977,41.147289,20000403
2013-07-01 00:14:39,-8.598681,41.14827,20000403
2013-07-01 00:14:54,-8.598303,41.148423,20000403
2013-07-01 00:15:09,-8.598618,41.149467,20000403
2013-07-01 00:15:24,-8.597529,41.151294,20000403
2013-07-01 00:15:39,-8.596161,41.153679,20000403
2013-07-01 00:15:54,-8.594838,41.155983,20000403
2013-07-01 00:16:09,-8.594163,41.157135,20000403
2013-07-01 00:16:24,-8.593002,41.159187,20000403
2013-07-01 00:16:39,-8.591454,41.161608,20000403
2013-07-01 00:16:54,-8.589924,41.163453,20000403
2013-07-01 00:17:09,-8.589402,41.163309,20000403
2013-07-01 00:18:25,-8.615907,41.140557,20000320
2013-07-01 00:18:40,-8.614449,41.141088,20000320
2013-07-01 00:18:55,-8.613522,41.14143,20000320
2013-07-01 00:19:10,-8.609904,41.140827,20000320
2013-07-01 00:19:25,-8.609301,41.139522,20000320
2013-07-01 00:19:40,-8.609544,41.138865,20000320
2013-07-01 00:19:55,-8.610777,41.137551,20000320
2013-07-01 00:20:10,-8.611452,41.136012,20000320
2013-07-01 00:20:25,-8.610624,41.134563,20000320
2013-07-01 00:20:40,-8.609319,41.134446,20000320
2013-07-01 00:20:55,-8.608014,41.1345,20000320
2013-07-01 00:21:10,-8.607987,41.134536,20000320
2013-07-01 00:21:25,-8.607987,41.134518,20000320
2013-07-01 00:21:40,-8.607861,41.134536,20000320
2013-07-01 00:21:55,-8.60778,41.134545,20000320
2013-07-01 00:22:10,-8.607411,41.134527,20000320
2013-07-01 00:22:25,-8.605476,41.134392,20000320
2013-07-01 00:22:40,-8.604603,41.134176,20000320
2013-07-01 00:22:55,-8.604594,41.134158,20000320
2013-07-01 00:01:15,-8.619894,41.148009,20000233
2013-07-01 00:01:30,-8.620164,41.14773,20000233
2013-07-01 00:01:45,-8.62065,41.148513,20000233
2013-07-01 00:02:00,-8.62092,41.150313,20000233
2013-07-01 00:02:15,-8.621208,41.151951,20000233
2013-07-01 00:02:30,-8.621118,41.153517,20000233
2013-07-01 00:02:45,-8.620884,41.155416,20000233
2013-07-01 00:03:00,-8.620938,41.155479,20000233
2013-07-01 00:03:15,-8.620974,41.155461,20000233
2013-07-01 00:03:30,-8.621028,41.155461,20000233
2013-07-01 00:03:45,-8.619777,41.155344,20000233
2013-07-01 00:04:00,-8.619282,41.155335,20000233
2013-07-01 00:04:15,-8.618112,41.155101,20000233
2013-07-01 00:04:30,-8.61534,41.154579,20000233
2013-07-01 00:04:45,-8.613297,41.153994,20000233
2013-07-01 00:05:00,-8.612064,41.153832,20000233
2013-07-01 00:05:15,-8.611911,41.155227,20000233
2013-07-01 00:05:30,-8.611794,41.156838,20000233
2013-07-01 00:05:45,-8.610804,41.157171,20000233
2013-07-01 00:06:00,-8.61021,41.15727,20000233
2013-07-01 00:06:15,-8.609508,41.157333,20000233
2013-07-01 00:06:30,-8.60949,41.157351,20000233
2013-07-01 00:19:44,-8.56242,41.168403,20000520
2013-07-01 00:19:59,-8.562429,41.168358,20000520
2013-07-01 00:20:14,-8.562348,41.167953,20000520
2013-07-01 00:20:29,-8.564571,41.167125,20000520
2013-07-01 00:20:44,-8.566596,41.166621,20000520
2013-07-01 00:20:59,-8.568,41.167476,20000520
2013-07-01 00:21:14,-8.570295,41.167755,20000520
2013-07-01 00:21:29,-8.570223,41.169321,20000520
2013-07-01 00:21:44,-8.570898,41.168817,20000520
2013-07-01 00:21:59,-8.572626,41.16924,20000520
2013-07-01 00:22:14,-8.57403,41.168457,20000520
2013-07-01 00:22:29,-8.576046,41.167197,20000520
2013-07-01 00:22:44,-8.577711,41.165442,20000520
2013-07-01 00:22:59,-8.580087,41.164065,20000520
2013-07-01 00:23:14,-8.58222,41.164452,20000520
2013-07-01 00:23:29,-8.584056,41.163201,20000520
2013-07-01 00:23:44,-8.586387,41.163381,20000520
2013-07-01 00:23:59,-8.588772,41.1642,20000520
2013-07-01 00:24:14,-8.589546,41.164164,20000520
2013-07-01 00:24:29,-8.590158,41.163444,20000520
2013-07-01 00:24:44,-8.591607,41.16186,20000520
2013-07-01 00:24:59,-8.593272,41.160564,20000520
2013-07-01 00:25:14,-8.595792,41.160744,20000520
2013-07-01 00:25:29,-8.596701,41.160942,20000520
2013-07-01 00:25:44,-8.597898,41.161158,20000520
2013-07-01 00:25:59,-8.598528,41.161221,20000520
2013-07-01 00:26:14,-8.600886,41.161527,20000520
2013-07-01 00:26:29,-8.603532,41.161788,20000520
2013-07-01 00:26:44,-8.603955,41.161815,20000520
2013-07-01 00:26:59,-8.60571,41.162031,20000520
2013-07-01 00:27:14,-8.60787,41.162292,20000520
2013-07-01 00:27:29,-8.61003,41.16258,20000520
2013-07-01 00:27:44,-8.612199,41.162823,20000520
2013-07-01 00:27:59,-8.614602,41.163165,20000520
2013-07-01 00:28:14,-8.617104,41.163498,20000520
2013-07-01 00:28:29,-8.619219,41.163759,20000520
2013-07-01 00:28:44,-8.620488,41.163894,20000520
2013-07-01 00:28:59,-8.62047,41.163903,20000520
2013-07-01 00:29:14,-8.620452,41.163912,20000520
2013-07-01 00:29:29,-8.620452,41.163921,20000520
2013-07-01 00:29:44,-8.621523,41.164038,20000520
2013-07-01 00:29:59,-8.623044,41.164182,20000520
2013-07-01 00:30:14,-8.623026,41.1642,20000520
2013-07-01 00:30:29,-8.623017,41.164218,20000520
2013-07-01 00:09:03,-8.618868,41.155101,20000571
2013-07-01 00:09:18,-8.6175,41.154912,20000571
2013-07-01 00:09:33,-8.615079,41.154525,20000571
2013-07-01 00:09:48,-8.613468,41.154228,20000571
2013-07-01 00:10:03,-8.613261,41.154102,20000571
2013-07-01 00:10:18,-8.613297,41.153832,20000571
2013-07-01 00:10:33,-8.612037,41.153904,20000571
2013-07-01 00:10:48,-8.611929,41.155803,20000571
2013-07-01 00:11:03,-8.610876,41.157171,20000571
2013-07-01 00:11:18,-8.610183,41.157252,20000571
2013-07-01 00:11:33,-8.610138,41.15727,20000571
2013-07-01 00:11:48,-8.609508,41.157369,20000571
2013-07-01 00:12:03,-8.608707,41.158395,20000571
2013-07-01 00:12:18,-8.607915,41.160042,20000571
2013-07-01 00:12:33,-8.607654,41.1606,20000571
2013-07-01 00:12:48,-8.606295,41.164155,20000571
2013-07-01 00:13:03,-8.60643,41.166693,20000571
2013-07-01 00:13:18,-8.60634,41.169123,20000571
2013-07-01 00:13:33,-8.60445,41.171112,20000571
2013-07-01 00:13:48,-8.60121,41.171166,20000571
2013-07-01 00:14:03,-8.597205,41.171625,20000571
2013-07-01 00:14:18,-8.593578,41.170968,20000571
2013-07-01 00:14:33,-8.5905,41.168979,20000571
2013-07-01 00:14:48,-8.587206,41.167062,20000571
2013-07-01 00:15:03,-8.583624,41.166252,20000571
2013-07-01 00:15:18,-8.58213,41.1642,20000571
2013-07-01 00:15:33,-8.58114,41.163381,20000571
2013-07-01 00:15:48,-8.579376,41.164326,20000571
2013-07-01 00:16:03,-8.577468,41.165316,20000571
2013-07-01 00:16:18,-8.576298,41.163858,20000571
2013-07-01 00:16:33,-8.575101,41.16231,20000571
2013-07-01 00:16:48,-8.575065,41.162265,20000571
2013-07-01 00:29:55,-8.608716,41.153499,20000233
2013-07-01 00:30:10,-8.607627,41.153481,20000233
2013-07-01 00:30:25,-8.606502,41.153472,20000233
2013-07-01 00:30:40,-8.606493,41.153472,20000233
2013-07-01 00:30:55,-8.605269,41.153427,20000233
2013-07-01 00:31:10,-8.604756,41.154156,20000233
2013-07-01 00:31:25,-8.604648,41.155623,20000233
2013-07-01 00:31:40,-8.604477,41.157351,20000233
2013-07-01 00:31:55,-8.604279,41.159016,20000233
2013-07-01 00:32:10,-8.604351,41.16015,20000233
2013-07-01 00:32:25,-8.604387,41.160276,20000233
2013-07-01 00:32:40,-8.603892,41.161545,20000233
2013-07-01 00:32:55,-8.60562,41.162085,20000233
2013-07-01 00:33:10,-8.607987,41.162391,20000233
2013-07-01 00:33:25,-8.6103,41.162661,20000233
2013-07-01 00:33:40,-8.610957,41.162751,20000233
2013-07-01 00:33:55,-8.610957,41.162805,20000233
2013-07-01 00:34:10,-8.611965,41.162841,20000233
2013-07-01 00:34:25,-8.614242,41.163129,20000233
2013-07-01 00:34:40,-8.616573,41.16339,20000233
2013-07-01 00:34:55,-8.61894,41.163705,20000233
2013-07-01 00:35:10,-8.621082,41.163993,20000233
2013-07-01 00:35:25,-8.623305,41.164281,20000233
2013-07-01 00:35:40,-8.624889,41.164722,20000233
2013-07-01 00:35:55,-8.625042,41.166513,20000233
2013-07-01 00:36:10,-8.626068,41.166972,20000233
2013-07-01 00:36:25,-8.626554,41.166945,20000233
2013-07-01 00:36:40,-8.628309,41.16744,20000233
2013-07-01 00:36:55,-8.630352,41.168079,20000233
2013-07-01 00:37:10,-8.631639,41.16798,20000233
2013-07-01 00:37:25,-8.631981,41.168484,20000233
2013-07-01 00:37:40,-8.632206,41.16843,20000233
2013-07-01 00:37:55,-8.63271,41.168304,20000233
2013-07-01 00:38:10,-8.632737,41.168295,20000233
2013-07-01 00:22:31,-8.612208,41.14053,20000231
2013-07-01 00:22:46,-8.612235,41.140521,20000231
2013-07-01 00:23:01,-8.614035,41.140323,20000231
2013-07-01 00:23:16,-8.614809,41.14035,20000231
2013-07-01 00:23:31,-8.61561,41.140287,20000231
2013-07-01 00:23:46,-8.616024,41.140467,20000231
2013-07-01 00:24:01,-8.616006,41.140548,20000231
2013-07-01 00:24:16,-8.61462,41.141097,20000231
2013-07-01 00:24:31,-8.614314,41.142393,20000231
2013-07-01 00:24:46,-8.613711,41.143167,20000231
2013-07-01 00:25:01,-8.612811,41.143806,20000231
2013-07-01 00:25:16,-8.611983,41.144436,20000231
2013-07-01 00:25:31,-8.611299,41.144985,20000231
2013-07-01 00:25:46,-8.611056,41.145084,20000231
2013-07-01 00:26:01,-8.610777,41.145921,20000231
2013-07-01 00:26:16,-8.609112,41.146839,20000231
2013-07-01 00:26:31,-8.60886,41.147442,20000231
2013-07-01 00:26:46,-8.610876,41.147955,20000231
2013-07-01 00:27:01,-8.610237,41.149584,20000231
2013-07-01 00:27:16,-8.610066,41.150727,20000231
2013-07-01 00:27:31,-8.609985,41.150898,20000231
2013-07-01 00:27:46,-8.609805,41.151861,20000231
2013-07-01 00:28:01,-8.610003,41.153472,20000231
2013-07-01 00:28:16,-8.609328,41.155056,20000231
2013-07-01 00:28:31,-8.609238,41.156847,20000231
2013-07-01 00:28:46,-8.608401,41.157477,20000231
2013-07-01 00:29:01,-8.607276,41.157657,20000231
2013-07-01 00:29:16,-8.606772,41.15826,20000231
2013-07-01 00:13:30,-8.585145,41.164857,20000497
2013-07-01 00:13:45,-8.584146,41.164704,20000497
2013-07-01 00:14:00,-8.583147,41.164758,20000497
2013-07-01 00:14:15,-8.627931,41.157954,20000497
2013-07-01 00:14:30,-8.628813,41.159106,20000497
2013-07-01 00:14:45,-8.628264,41.160978,20000497
